mV_1,uA_1,filter_uA_1,mV_2,uA_2,filter_uA_2,mV_3,uA_3,filter_uA_3,mV_4,uA_4,filter_uA_4,mV_5,uA_5,filter_uA_5
-100.0,3.12083,4.381127673444031,-100.0,-11.29568,-9.017467183753801,-100.0,-13.71282,-11.271992540026897,-100.0,-14.77752,-12.268370839985034,-100.0,-15.46812,-12.894992659707448
-90.0,8.09899,4.274761559881765,-90.0,-2.05875,-8.667118955001289,-90.0,-3.95794,-10.877211689525396,-90.0,-4.84998,-11.855500770570377,-90.0,-5.42549,-12.470470819636809
-80.0,3.86899,4.114370219319178,-80.0,-8.82099,-8.410930361306807,-80.0,-11.0367,-10.579964240823374,-80.0,-12.01507,-11.542016937981876,-80.0,-12.64813,-12.146456359487345
-70.0,3.66756,3.910865153935607,-70.0,-9.02241,-8.233608580427797,-70.0,-11.23813,-10.3651063656794,-70.0,-12.24527,-11.313377797281708,-70.0,-12.9071,-11.90868502920769
-60.0,6.80409,3.68090048274928,-60.0,-3.61263,-8.112891506044171,-60.0,-5.59814,-10.210514515767354,-60.0,-6.51895,-11.148137609907323,-60.0,-7.12324,-11.73605000963341
-50.0,4.0992,3.447421881600571,-50.0,-7.55487,-8.019177348665783,-50.0,-9.68426,-10.086715424321671,-50.0,-10.6914,-11.017563722646887,-50.0,-11.29568,-11.600211910406614
-40.0,3.89777,3.2399531294877786,-40.0,-7.72752,-7.915503485176499,-40.0,-9.88569,-9.956867437506801,-40.0,-10.89283,-10.885600067366646,-40.0,-11.49711,-11.465546913067167
-30.0,7.98389,3.0945583786864495,-30.0,-1.36814,-7.7579187834836425,-30.0,-3.23855,-9.777133410340769,-30.0,-4.21692,-10.709213203611997,-30.0,-4.79243,-11.289469639070141
-20.0,4.70349,3.053401893599589,-20.0,-5.82834,-7.496321225531897,-20.0,-7.84263,-9.497514918769205,-20.0,-8.82099,-10.439186939852517,-20.0,-9.45405,-11.02319853347365
-10.0,4.41573,3.1637959601479064,-10.0,-6.14487,-7.075879716527255,-10.0,-8.18793,-9.063268310094593,-10.0,-9.1663,-10.021484139315795,-10.0,-9.79935,-10.613083391090845
0.0,4.27185,3.4766482557545295,0.0,-6.25997,-6.439141550000624,0.0,-8.30303,-8.417007910479544,0.0,-9.31018,-9.399282517517197,0.0,-9.91446,-10.002601177167156
10.0,4.18552,4.0443619844232535,10.0,-6.2312,-5.528729804882016,10.0,-8.30303,-7.50139868507663,10.0,-9.2814,-8.51559017542911,10.0,-9.88569,-9.134924714850108
20.0,4.07042,4.918363236775026,20.0,-6.20243,-4.290360743509684,20.0,-8.24549,-6.262160046293262,20.0,-9.25263,-7.316166505336193,20.0,-9.85691,-7.955790853983959
30.0,4.01287,6.14644800422567,30.0,-6.14487,-2.675895628520559,30.0,-8.15915,-4.651087729607864,30.0,-9.1663,-5.752460540335822,30.0,-9.74181,-6.416384439858978
40.0,10.3147,7.770125385223367,40.0,2.48778,-0.6461874006859228,40.0,0.67491,-2.6288524754599893,40.0,-0.361,-3.7843325060480324,40.0,-0.99406,-4.476009987768061
50.0,6.02715,9.82208008776565,50.0,-2.77814,1.8264165465884745,50.0,-4.7061,-0.1674431783044323,50.0,-5.74201,-1.3824345336613055,50.0,-6.3463,-2.104433416132617
60.0,5.50919,12.323818509641603,60.0,-3.4112,4.755940995361588,60.0,-5.33915,2.747757286918736,60.0,-6.3463,1.4697519013417386,60.0,-6.97936,0.716102854494261
70.0,16.21367,15.28365194463339,70.0,9.62409,8.141129644476043,70.0,7.81124,6.116360236405349,70.0,6.66021,4.774307484203442,70.0,6.02715,3.9892719318069916
80.0,10.14205,18.69531620341119,80.0,2.66043,11.96456707044934,80.0,0.76124,9.922109459447846,80.0,-0.41855,8.517970254791301,80.0,-1.13794,7.70373128395237
90.0,8.96226,22.537530285822704,90.0,1.33674,16.192879912811563,90.0,-0.5912,14.133067251544013,90.0,-1.74223,12.672223938733682,90.0,-2.37529,11.83315352366023
100.0,54.36994,26.774717548940085,100.0,50.57158,20.778223500957406,100.0,48.5573,18.703049273458547,100.0,46.9171,17.194577509102295,100.0,46.02506,16.33741494160998
110.0,38.94629,31.358670969167203,110.0,34.42855,25.660795868804612,110.0,32.29916,23.574050653933657,110.0,30.6014,22.030783724551164,110.0,29.73814,21.164690898873257
120.0,34.80262,36.22998676742629,120.0,29.93957,30.771096828321742,120.0,27.81018,28.678389677787088,120.0,26.1412,27.116742864345504,120.0,25.19161,26.253212096621215
130.0,32.04019,41.31789712757677,130.0,27.00448,36.030414093939584,130.0,24.84631,33.93906494517088,130.0,23.17733,32.37861798421826,130.0,22.28529,31.531221818128355
140.0,30.19856,46.53854915466277,140.0,25.01896,41.34951747172281,140.0,22.8608,39.26832073017108,140.0,21.24938,37.73117998765232,140.0,20.35734,36.91516611751271
150.0,28.6159,51.79337780853875,150.0,23.34998,46.62726305601934,150.0,21.2206,44.56613213638651,150.0,19.5804,43.07610163160978,150.0,18.68836,42.30784485870559
160.0,27.37856,56.969704653412165,160.0,22.08386,51.751330899361236,160.0,19.92571,49.720839062747885,160.0,18.37184,48.30242875464533,160.0,17.53734,47.59875711172128
170.0,104.95722,61.9451945518047,170.0,101.18764,56.60278673470374,170.0,99.20214,54.613622879934056,170.0,97.70581,53.29092328214548,170.0,97.0152,52.66834032997727
180.0,85.18848,66.59610448223191,180.0,80.55563,61.06439743952691,180.0,78.39746,59.126757458429616,180.0,76.87237,57.92221419945758,180.0,76.21053,57.396043819318756
190.0,78.1097,70.80668170578195,190.0,73.10278,65.02998593955567,190.0,70.91586,63.152922738119756,190.0,69.3332,62.08605398741283,190.0,68.46993,61.66953715986659
200.0,73.04524,74.47619530936103,200.0,67.8081,68.4112217360271,200.0,65.64993,66.60198580508525,200.0,64.09606,65.68810362763563,200.0,63.40544,65.39148480103042
210.0,69.39074,77.52227242182265,210.0,64.00974,71.14047821556694,210.0,61.85157,69.40389896151888,210.0,60.32647,68.65292536214922,210.0,59.46321,68.48258694534367
220.0,66.13912,79.8819198776789,220.0,60.67177,73.17114004364106,220.0,58.51363,71.50912051679163,220.0,56.98851,70.9246261564941,220.0,56.2979,70.88236147324446
230.0,63.60687,81.51249240168451,230.0,58.08198,74.47761705250313,230.0,55.9526,72.88883469577475,230.0,54.51383,72.46746655221314,230.0,53.67933,72.5500158977754
240.0,133.67514,82.39422154569567,240.0,121.647,75.05667105120841,240.0,122.02108,73.53658420310771,240.0,124.75475,73.26806796866563,240.0,127.02802,73.4670630314227
250.0,98.39642,82.53413941266953,250.0,88.0948,74.92998529786446,250.0,87.23154,73.47120559952373,250.0,88.38255,73.33904778489696,250.0,89.70623,73.64147198571425
260.0,87.43296,81.96896435593709,260.0,77.96584,74.14582806491661,260.0,76.84359,72.73881349822815,260.0,77.56298,72.72164744902334,260.0,78.59889,73.1107907745193
270.0,80.52684,80.76417837367626,270.0,71.63523,72.77737099381352,270.0,70.3691,71.41128868039917,270.0,70.82951,71.48461079458092,270.0,71.60645,71.9413456991023
280.0,75.34727,79.0088684700124,280.0,66.8585,70.91735872427859,280.0,65.56361,69.58094881784895,280.0,65.85137,69.71893128567926,280.0,66.5132,70.22307728834507
290.0,71.40503,76.80810457215894,290.0,63.20402,68.67078655995252,290.0,61.85157,67.35311681054692,290.0,62.02422,67.53026244735194,290.0,62.54218,68.06185440685164
300.0,67.95197,74.27478902914068,300.0,60.03872,66.14733325960651,300.0,58.62871,64.83839526690849,300.0,58.68627,65.03090609227598,300.0,59.17546,65.57125828401243
310.0,65.27585,71.52212953093688,310.0,57.56402,63.45455298061593,310.0,56.15403,62.1456862980225,310.0,56.18281,62.3324911134323,310.0,56.55689,62.865007565773375
320.0,62.85871,68.65731949746127,320.0,55.34831,60.692309255720154,320.0,53.90954,59.37645917418938,320.0,53.82322,59.5398920354522,320.0,54.19729,60.05061171994278
330.0,60.7581,65.77669481501322,330.0,53.39158,57.948650500215095,330.0,51.9528,56.62047804295829,330.0,51.86648,56.746630235444634,330.0,52.18302,57.22452060249656
340.0,58.85892,62.96242312763889,340.0,51.69383,55.297138255566715,340.0,50.25506,53.95300802272849,340.0,50.0824,54.03179554591943,340.0,50.3126,54.46882320399952
350.0,57.16116,60.280640258731445,350.0,50.11118,52.7955168445507,350.0,48.6724,51.43339083571832,350.0,48.49975,51.45839053480897,350.0,48.75873,51.8494065632894
360.0,55.66484,57.78086105954161,360.0,48.75873,50.485539978742025,360.0,47.31996,49.10480463197899,360.0,47.11853,49.0729167193094,360.0,47.26241,49.41539877287283
370.0,54.13975,55.49644395209667,370.0,47.3775,48.39373231877079,370.0,45.90997,46.99498298088359,370.0,45.70854,46.90597671854402,370.0,45.90997,47.199671819882795
380.0,53.0175,53.44586906287828,380.0,46.34159,46.53285265325164,380.0,44.90282,45.117655991731134,380.0,44.64385,44.973649676837944,380.0,44.78771,45.220160308315556
390.0,51.78016,51.6345916193906,390.0,45.24812,44.9038327464459,390.0,43.78058,43.47448417591177,390.0,43.52159,43.279402175922826,390.0,43.69424,43.481753815086854
400.0,50.74425,50.05724718405436,400.0,44.29853,43.497984205902284,400.0,42.85976,42.05727407378102,400.0,42.572,41.81631498871339,400.0,42.68711,41.97853593229445
410.0,49.70832,48.70000898649953,410.0,43.37772,42.2992909844184,410.0,41.91017,40.850289709327726,410.0,41.59364,40.56943198222791,410.0,41.73752,40.69616769925652
420.0,48.78751,47.54292969165475,420.0,42.54322,41.28663714003227,420.0,41.07567,39.83250614680074,420.0,40.78792,39.518070373032465,420.0,40.90302,39.61424649500027
430.0,47.83792,46.562137389769326,430.0,41.67996,40.4358558662125,430.0,40.24119,38.97968873030031,430.0,39.89589,38.63796916613651,430.0,39.95344,38.708510179408606
440.0,47.06098,45.73179352274946,440.0,40.98935,39.721522315537875,440.0,39.55058,38.266218860367346,440.0,39.23404,37.90319018147754,440.0,39.32038,37.9527954559244
450.0,46.34159,45.02575526145297,450.0,40.32752,39.118445908488745,450.0,38.88875,37.666620068408776,450.0,38.54345,37.287719732910425,450.0,38.57221,37.32069548606372
460.0,45.53587,44.41891323312887,460.0,39.6369,38.60284434599201,460.0,38.22691,37.156764170092856,460.0,37.8816,36.76674627481207,460.0,37.96792,36.78689074132219
470.0,44.90282,43.88819736729819,470.0,39.06139,38.15320104582973,470.0,37.6514,36.7147570486537,470.0,37.27732,36.31761037913065,470.0,37.30609,36.328148029123874
480.0,44.18342,43.41326258314934,480.0,38.4571,37.75082347422409,480.0,37.01833,36.32152003834649,480.0,36.67303,35.92044121040022,480.0,36.73058,35.923999660789086
490.0,43.60792,42.97688263760226,490.0,37.93916,37.38013285172762,490.0,36.52915,35.96109693769817,490.0,36.18385,35.558508828678306,490.0,36.15507,35.55713016472942
500.0,42.94608,42.565092001650974,500.0,37.33487,37.02872440257858,500.0,35.95364,35.620726915314556,500.0,35.55078,35.21833197951071,500.0,35.60834,35.21351004609212
510.0,42.4569,42.16712173341525,510.0,36.90323,36.687242254567266,510.0,35.52202,35.290728902364535,510.0,35.14794,34.88958661129796,510.0,35.1767,34.88232317911901
520.0,41.91017,41.77517696579282,520.0,36.41406,36.349115282462925,520.0,35.03283,34.96424391138275,520.0,34.65875,34.56486278222347,520.0,34.62997,34.5557362090171
530.0,41.39221,41.3841010480077,530.0,35.98242,36.01019842380192,530.0,34.60119,34.63687922661334,530.0,34.22712,34.23931616703725,530.0,34.2559,34.22855588447677
540.0,40.90302,40.990966310086584,540.0,35.55078,35.6683584618242,540.0,34.19834,34.306293935567204,540.0,33.79549,33.91025502166929,540.0,33.76671,33.897815865298774
550.0,40.38508,40.59462683109173,550.0,35.11916,35.323037011308685,550.0,33.76671,33.971759997282625,550.0,33.39263,33.576697404664955,550.0,33.39263,33.56232970753193
560.0,39.98222,40.19526504037767,560.0,34.77384,34.97481824887517,560.0,33.4214,33.6337274820431,560.0,33.01855,33.23892839579481,560.0,32.96099,33.22224150962303
570.0,39.46425,39.79395981586525,570.0,34.31344,34.625024031892956,570.0,32.98977,33.293417064645496,570.0,32.58692,32.89808191007069,570.0,32.6157,32.878600329133434
580.0,39.14772,39.39229825727073,580.0,34.02568,34.275354040995246,580.0,32.70202,32.9524577294509,580.0,32.29916,32.555766456488456,580.0,32.24162,32.53297894435062
590.0,38.68731,38.992046972424504,590.0,33.65161,33.92758387981375,590.0,32.29916,32.612582911148635,590.0,31.8963,32.21374940326787,590.0,31.8963,32.18715160383768
600.0,38.34202,38.59489199595124,600.0,33.33507,33.58332917048505,600.0,32.04019,32.275393574323544,600.0,31.63733,31.873709278715307,600.0,31.57977,31.8428396749946
600.0,37.93916,38.20225055685254,600.0,32.98977,33.2438785871525,600.0,31.69487,31.942192028025158,600.0,31.26325,31.537060259641635,600.0,31.23447,31.501529303041877
590.0,37.59384,37.81515417165715,590.0,32.70202,32.91009514226176,590.0,31.40712,31.613885969787074,590.0,31.00426,31.2048485012337,590.0,30.94671,31.164361389252733
580.0,37.24854,37.43420037200843,580.0,32.41427,32.58238308738011,580.0,31.11937,31.29095892089409,580.0,30.68774,30.877716919312235,580.0,30.63018,30.832091274068276
570.0,36.90323,37.05956832047309,570.0,32.09773,32.2607158019419,570.0,30.83161,30.97350113748903,570.0,30.42875,30.555932808729175,570.0,30.39999,30.50511306916678
560.0,36.64425,36.69109118708942,560.0,31.8963,31.944717688109193,560.0,30.63018,30.66129346853519,560.0,30.19856,30.23947036869661,560.0,30.11223,30.183540727989215
550.0,36.2414,36.32837558445323,550.0,31.551,31.633791079437586,550.0,30.28488,30.353934447751783,550.0,29.88202,29.928137479975764,550.0,29.85324,29.86733458874047
540.0,35.98242,35.970956429136976,540.0,31.34957,31.327277637080464,540.0,30.08345,30.050998879293005,540.0,29.65181,29.62173390583022,540.0,29.56549,29.55645982225366
530.0,35.63712,35.61847551799686,530.0,31.06182,31.024642918029684,530.0,29.7957,29.75221587113063,530.0,29.36406,29.32022792171376,530.0,29.3353,29.25106319196325
520.0,35.40691,35.27087289180368,520.0,30.86039,30.72567247057733,520.0,29.59427,29.45765494267605,520.0,29.19141,29.023939478824552,520.0,29.10508,28.951655463391855
510.0,35.09038,34.9285792355988,510.0,30.6014,30.430666762467858,510.0,29.3353,29.16790837673063,510.0,28.90365,28.73371780168768,510.0,28.87487,28.65928635137475
500.0,34.83141,34.59269516548599,500.0,30.37121,30.140620628664198,500.0,29.13387,28.884256442076197,500.0,28.731,28.45109938700068,500.0,28.67344,28.37569688017864
490.0,34.62997,34.265141223952675,490.0,30.19856,29.857371873520357,490.0,28.9612,28.608800622291593,490.0,28.55836,28.178430438387533,490.0,28.5008,28.103431951597354
480.0,34.31344,33.94876099207002,480.0,29.93957,29.583702955923865,480.0,28.70222,28.34454844772593,480.0,28.32815,27.918936090163935,480.0,28.2706,27.845894371306933
470.0,34.08325,33.64735862797976,470.0,29.76692,29.323378798698357,470.0,28.52958,28.09543234763516,470.0,28.09794,27.67671739730215,470.0,28.01161,27.60732121367469
460.0,33.79549,33.36565308147184,460.0,29.50794,29.081103841757976,460.0,28.29937,27.866245842053285,460.0,27.89651,27.456658538445843,460.0,27.86774,27.39266616314533
450.0,33.62283,33.10913479210242,450.0,29.36406,28.86238355401289,450.0,28.1555,27.662483366360817,450.0,27.72386,27.264231793760768,450.0,27.63753,27.2073769804147
440.0,33.33507,32.88381428036623,440.0,29.10508,28.673278918439593,440.0,27.92529,27.490073185815707,440.0,27.55121,27.10519308662515,440.0,27.49366,27.057062076319497
430.0,33.16243,32.69585462097613,430.0,28.98998,28.520046081383462,430.0,27.81018,27.354995950930967,430.0,27.37856,26.985164061856274,430.0,27.29224,26.94704356540718
420.0,32.98977,32.5510831608159,420.0,28.87487,28.408657248153045,420.0,27.66631,27.262785447776757,420.0,27.26345,26.909099816961522,420.0,27.23467,26.88179832695313
410.0,32.7308,32.45438270852042,410.0,28.6159,28.344202549763168,410.0,27.46488,27.21791298324144,410.0,27.06202,26.88064654765457,410.0,26.94692,26.86429412904525
400.0,32.47181,32.408969262637335,400.0,28.41447,28.33017801635188,400.0,27.26345,27.22306365711553,400.0,26.83181,26.9014012765148,400.0,26.80305,26.895235494319785
390.0,32.29916,32.415574624345396,390.0,28.2706,28.36767620202781,390.0,27.11957,27.278324062244703,390.0,26.74549,26.970097595892668,390.0,26.65917,26.97224591966812
380.0,32.09773,32.47156710657813,380.0,28.12672,28.454511642051642,380.0,26.94692,27.38031560577351,380.0,26.54406,27.081755560744313,380.0,26.45774,27.089027492904325
370.0,31.8963,32.57005663977555,370.0,27.92529,28.584326203751,370.0,26.80305,27.521320966741463,370.0,26.42897,27.226845990302955,370.0,26.34263,27.23455106638259
360.0,31.83876,32.69903970687575,360.0,27.92529,28.745728061577356,360.0,26.80305,27.688460874110163,360.0,26.40019,27.390527675674786,360.0,26.25631,27.392338912371958
350.0,31.52222,32.8406465291621,350.0,27.63753,28.92152548766259,350.0,26.5153,27.862984672008253,350.0,26.11244,27.552021603452527,350.0,26.05488,27.53990782100211
340.0,31.37834,32.97055947793762,340.0,27.52243,29.08812392863062,340.0,26.40019,28.019742841573034,340.0,25.99733,27.684190931731333,340.0,25.88223,27.6484438653058
330.0,31.14815,33.057679068281544,330.0,27.34978,29.215162400934716,330.0,26.19876,28.126916012729996,330.0,25.82468,27.753400897597807,330.0,25.7959,27.682781853626274
320.0,31.03304,33.0641194382502,320.0,27.26345,29.265470785268846,320.0,26.1412,28.14608071417715,320.0,25.73836,27.71973571823822,320.0,25.62325,27.60176083309098
310.0,30.80283,32.94561203726415,310.0,27.06202,29.195426604625403,310.0,25.96855,28.03268830938332,310.0,25.56569,27.537641721768516,310.0,25.50815,27.359015866966395
300.0,30.68774,32.65238135465654,300.0,26.9757,28.955775697132875,300.0,25.88223,27.73701600738205,300.0,25.47937,27.157044968993656,300.0,25.39304,26.904243636017654
290.0,30.65896,32.13053091741278,290.0,26.9757,28.49295730780803,290.0,25.88223,27.205619857800347,290.0,25.4506,26.524960045829737,290.0,25.39304,26.184945956065064
280.0,30.34243,31.32394002195524,280.0,26.68795,27.750938582431555,280.0,25.59447,26.383279959726814,280.0,25.24918,25.587563726963793,280.0,25.16285,25.14860897917452
270.0,30.19856,30.176621690027176,270.0,26.57284,26.673515351484152,270.0,25.50815,25.21537777094144,270.0,25.07651,24.292651985789025,270.0,25.01896,23.745216773182747
260.0,29.99713,28.635434325283594,260.0,26.42897,25.206979448999288,260.0,25.36428,23.650586564499452,260.0,24.99018,22.59233454483417,260.0,24.93264,21.929930460013853
250.0,29.9108,26.652971717052676,250.0,26.34263,23.30298589584416,250.0,25.27794,21.643685906379776,250.0,24.8751,20.44574709445797,250.0,24.75999,19.665687260116606
240.0,29.70937,24.19037006997897,240.0,26.16998,20.921368159260513,240.0,25.10529,19.15822295101185,240.0,24.75999,17.82147101776625,240.0,24.70243,16.92538164999628
230.0,7.43714,21.219755711387517,230.0,4.64593,18.03263338354843,230.0,1.10655,16.168735795254644,230.0,-2.83569,14.699355012458641,230.0,-6.20243,13.69330823205452
220.0,15.60938,17.72635663168773,220.0,12.64552,14.620157281606236,220.0,10.08449,12.662588195904908,220.0,7.55225,11.071831605545782,220.0,5.59551,9.966005087990347
210.0,17.56612,13.710809723784548,210.0,14.51591,10.682586393682929,210.0,12.21388,8.642022964585298,210.0,10.14205,6.945479845257001,210.0,8.61694,5.753383895156201
200.0,18.83224,9.192162844092149,200.0,15.78203,6.2369176009240554,200.0,13.5951,4.12701322128633,200.0,11.63837,2.343571517647182,200.0,10.14205,1.081026628204906
190.0,19.49407,4.211209177087714,190.0,16.4151,1.3218861408260896,190.0,14.3145,-0.8414285238652631,190.0,12.53041,-2.6906980702602423,190.0,11.35061,-4.006617768023875
180.0,20.15591,-1.167096188961208,180.0,17.04815,-3.999568079613741,180.0,15.06266,-6.1987646215668395,180.0,13.36489,-8.091650268188298,180.0,12.07001,-9.44356384805122
170.0,20.50122,-6.853693785034834,170.0,17.42223,-9.640284824535948,170.0,15.43674,-11.856863432111512,170.0,13.79653,-13.770920022866132,170.0,12.73184,-15.141918177145994
160.0,-56.6746,-12.739181476006694,160.0,-58.83276,-15.492529400559512,160.0,-61.24991,-17.707601421503583,160.0,-63.46561,-19.62092286529599,160.0,-65.13459,-20.99517287143573
150.0,-35.89871,-18.701018601212045,150.0,-38.31585,-21.435042582611526,150.0,-40.64666,-23.629896176070503,150.0,-42.6034,-25.5217759589922,150.0,-43.89829,-26.884970845178046
140.0,-28.99259,-24.611549888008692,140.0,-31.52484,-27.340909565194142,140.0,-33.71177,-29.497575715201826,140.0,-35.46708,-31.34907086286224,140.0,-36.67565,-32.68873774933074
130.0,-24.47485,-30.343576142489734,130.0,-27.09342,-33.08302338245791,130.0,-29.28035,-35.18483602823571,130.0,-31.06444,-36.979230089820845,130.0,-32.24422,-38.284902239557766
120.0,-21.33832,-35.7725366178557,120.0,-23.98567,-38.53622924393684,120.0,-26.08627,-40.56835845899901,120.0,-27.6977,-42.2915138457878,120.0,-28.70484,-43.554773814026774
110.0,-18.63343,-40.77712622206123,110.0,-21.33832,-43.5779629780232,110.0,-23.41016,-45.52789910456491,110.0,-25.05036,-47.168499740902476,110.0,-26.20138,-48.38291668209101
100.0,-16.70547,-45.241060787168735,100.0,-19.41036,-48.09007954816,100.0,-21.45342,-49.948047484931934,100.0,-22.94975,-51.49774270145079,100.0,-23.87056,-52.65874066684029
90.0,-95.46394,-49.05805422454299,90.0,-98.16884,-51.96392655964258,90.0,-100.06801,-53.72320564161304,90.0,-101.76577,-55.17666743653926,90.0,-103.23332,-56.281364881970774
80.0,-68.09847,-52.14014440049953,80.0,-71.03357,-55.10879895457803,80.0,-72.64498,-56.76591762987326,80.0,-73.99743,-58.12081609083774,80.0,-74.9758,-59.167867041492265
70.0,-57.79685,-54.42683248828304,70.0,-60.84704,-57.46124108600628,70.0,-62.3146,-59.01601483505994,70.0,-63.49439,-60.27290432893371,70.0,-64.53031,-61.26235071300005
60.0,-80.38559,-55.891633622477414,60.0,-83.78109,-58.99178849308242,60.0,-85.01844,-60.447180881469514,60.0,-86.08314,-61.60928329543692,60.0,-87.00394,-62.542409284784995
50.0,-61.53766,-56.5444636778557,50.0,-64.93316,-59.70755557704448,50.0,-66.02663,-61.06936434489019,50.0,-66.88989,-62.142243914265904,50.0,-67.75316,-63.021419379424174
40.0,-53.5093,-56.430160040951506,40.0,-56.81848,-59.65093948541966,40.0,-57.9695,-60.92733373410814,40.0,-58.86154,-61.91847558650016,40.0,-59.63847,-62.74698255149951
30.0,-67.78193,-55.62394527221042,30.0,-71.55153,-58.89522519878567,30.0,-72.47234,-60.09617782096927,30.0,-73.19172,-61.01449792853714,30.0,-73.93988,-61.79634075878877
20.0,-51.754,-54.22473601735611,20.0,-55.29338,-57.537980255701626,20.0,-56.27175,-58.674648149329215,20.0,-57.01991,-59.529970888364836,20.0,-57.73929,-60.26967545059435
10.0,-45.79747,-52.3471194757988,10.0,-49.22176,-55.693052195108336,10.0,-50.25767,-56.77715762320353,10.0,-50.97706,-57.57969954764988,10.0,-51.58134,-58.28210956442017
0.0,-41.56748,-50.1126433618736,0.0,-44.90543,-53.481811151451446,0.0,-45.94135,-54.525072952743294,0.0,-46.68951,-55.284969113932924,0.0,-47.38012,-55.955049582561955
-10.0,-38.20075,-47.64126249092176,-10.0,-41.45237,-51.02449372686495,-10.0,-42.51707,-52.03814538460163,-10.0,-43.26523,-52.76504757681018,-10.0,-43.86951,-53.40770591942462
-20.0,-35.35198,-45.04397444427236,-20.0,-38.57483,-48.4327090597581,-20.0,-39.63952,-49.427123456887436,-20.0,-40.38768,-50.12988894933581,-20.0,-41.04952,-50.74982365564713
-30.0,-32.99239,-42.417410340787356,-30.0,-36.15769,-45.80390318883168,-30.0,-37.22238,-46.78832743157574,-30.0,-37.99932,-47.474804861984154,-30.0,-38.6036,-48.07638787844187
-40.0,-42.43074,-39.840694090313164,-40.0,-45.97013,-43.21811652148285,-40.0,-46.97726,-44.20050860506534,-40.0,-47.69665,-44.87741733909828,-40.0,-48.32971,-45.46461174128158
-50.0,-32.90606,-37.37442979716368,-50.0,-36.15769,-40.73690139142177,-50.0,-37.1936,-41.72385456139858,-50.0,-37.94177,-42.3967462982989,-50.0,-38.51728,-42.973056798286414
-60.0,-30.17239,-35.06128217998063,-60.0,-33.36647,-38.40385749647528,-60.0,-34.40239,-39.400597419242885,-60.0,-35.12177,-40.07388483785361,-60.0,-35.69728,-40.64233639927779
-70.0,-37.04973,-32.92757073696962,-70.0,-40.53156,-36.246195697743154,-70.0,-41.59625,-37.25663745305893,-70.0,-42.34442,-37.93367373279713,-70.0,-42.9487,-38.496813244018355
-80.0,-28.99259,-30.985544143976878,-80.0,-32.12913,-34.27699295903016,-80.0,-33.22259,-35.303846140658976,-80.0,-33.9132,-35.987039681759924,-80.0,-34.48871,-36.546956222623095
-90.0,-26.74811,-29.236107057205828,-90.0,-29.85586,-32.497909923126656,-90.0,-30.92056,-33.542819735677554,-90.0,-31.63994,-34.233769704746116,-90.0,-32.21545,-34.79212879403513
-100.0,-40.0136,-27.67174035723658,-100.0,-43.66809,-30.90211123848549,-100.0,-44.79033,-31.965822715502167,-100.0,-45.53849,-32.66546347206987,-100.0,-46.08523,-33.223550031049214
-110.0,-26.97831,-26.279317330059953,-110.0,-30.17239,-29.477087601596235,-110.0,-31.26586,-30.55962038968588,-110.0,-31.98525,-31.268365463794424,-110.0,-32.56076,-31.827130713924312
-120.0,-24.73382,-25.0423946791587,-120.0,-27.8128,-28.206945801262112,-120.0,-28.93505,-29.30776843582739,-120.0,-29.65443,-30.0256461471699,-120.0,-30.20116,-30.585755402784898
